state,crop,crop_category,suitability_score,priority,primary_season,agro_climatic_zone,area_under_cultivation_hectares,average_yield_kg_per_hectare,production_tons,productivity_kg_per_hectare_per_day,water_requirement_mm,temperature_min_celsius,temperature_max_celsius,soil_ph_min,soil_ph_max,rainfall_requirement_mm
Jammu and Kashmir,garlic,spices,52.8,very_low,kharif,hill_regions,3482,3229,133917,38.3,489,15,25,5.8,7,1085
Jammu and Kashmir,onion,spices,50,very_low,rabi,hill_regions,26239,5224,118366,44.8,587,13,33,5.6,7.5,375
Jammu and Kashmir,chilli,spices,40.8,very_low,kharif,hill_regions,14951,4756,12067,22.8,344,19,41,5.6,7.1,665
Jammu and Kashmir,tamarind,spices,44.6,very_low,kharif,hill_regions,3336,3218,117501,43.6,981,22,25,5.6,7.4,879
Jammu and Kashmir,vanilla,spices,53.3,very_low,kharif,hill_regions,2161,6935,47948,36.5,912,12,39,5.9,7.4,1112
Jammu and Kashmir,saffron,spices,40.1,very_low,kharif,hill_regions,5565,1381,11810,12.8,856,14,41,5.7,8.1,489
Jammu and Kashmir,mint,spices,40.6,very_low,kharif,hill_regions,12833,1575,42245,5.4,1019,24,32,6.1,7.7,1175
Jammu and Kashmir,basil,spices,51,very_low,kharif,hill_regions,1280,4293,55049,18.1,1077,18,33,6.1,8.4,518
Jammu and Kashmir,oregano,spices,51.9,very_low,kharif,hill_regions,961,7647,57184,33.5,634,12,32,6.1,8,452
Jammu and Kashmir,thyme,spices,46.7,very_low,kharif,hill_regions,20489,4845,99186,39.4,744,15,36,6.3,8,467
Jammu and Kashmir,tea,plantation,76,medium,perennial,hill_regions,61244,3377,484860,35.3,808,16,41,6.3,7.6,1196
Jammu and Kashmir,coffee_arabica,plantation,41,very_low,perennial,hill_regions,767,6876,99903,35.8,478,20,32,6.4,7.3,496
Jammu and Kashmir,coffee_robusta,plantation,54.4,very_low,perennial,hill_regions,9192,3462,135291,20.9,663,11,35,6.4,8.4,1195
Jammu and Kashmir,rubber,plantation,47.1,very_low,perennial,hill_regions,14203,4835,164515,42.6,225,24,41,6.2,8.3,783
Jammu and Kashmir,cocoa,plantation,51.6,very_low,kharif,hill_regions,12030,2481,148995,44.8,1462,11,30,6.2,8.3,976
Jammu and Kashmir,cashew,plantation,46.8,very_low,kharif,hill_regions,1995,5637,1815,7.1,1184,17,26,6,7.1,611
Jammu and Kashmir,areca_nut,plantation,42.4,very_low,kharif,hill_regions,2929,3602,12548,28.7,729,22,41,6.3,7.7,561
Jammu and Kashmir,betelvine,plantation,46.2,very_low,kharif,hill_regions,12692,5370,131864,46.3,1427,22,26,6.5,8.1,924
Jammu and Kashmir,black_pepper_plantation,plantation,40.3,very_low,kharif,hill_regions,12345,2949,13223,29,780,10,35,5.6,7.6,543
Jammu and Kashmir,mango,fruits_tropical,54.6,very_low,kharif,hill_regions,6036,2063,27390,13.3,1493,10,35,6.1,8.2,863
Jammu and Kashmir,banana,fruits_tropical,43.5,very_low,perennial,hill_regions,21416,6939,79793,26.5,372,18,30,5.6,7.7,340
Jammu and Kashmir,papaya,fruits_tropical,41.8,very_low,kharif,hill_regions,14247,6659,62393,15.5,874,19,25,6.5,7.9,1189
Jammu and Kashmir,pineapple,fruits_tropical,47,very_low,kharif,hill_regions,10490,1066,152811,25.2,812,15,33,6.2,8.1,1027
Jammu and Kashmir,jackfruit,fruits_tropical,54.6,very_low,kharif,hill_regions,6159,4454,22164,39.1,955,13,42,6.1,7.1,476
Jammu and Kashmir,guava,fruits_tropical,53.4,very_low,kharif,hill_regions,17347,4708,29448,31.7,333,22,37,6.5,8,344
Jammu and Kashmir,coconut_fruit,fruits_tropical,47.1,very_low,kharif,hill_regions,18926,4027,98019,13.4,518,18,38,5.9,7.6,530
Jammu and Kashmir,passion_fruit,fruits_tropical,50.5,very_low,kharif,hill_regions,5233,1024,48038,6.4,1422,17,38,6.4,7.4,786
Jammu and Kashmir,dragon_fruit,fruits_tropical,53,very_low,kharif,hill_regions,8278,3582,63906,32.7,259,16,36,6.3,7.8,1133
Jammu and Kashmir,rambutan,fruits_tropical,46.7,very_low,kharif,hill_regions,630,2669,150190,31.4,1430,21,33,6.3,7.7,597
Jammu and Kashmir,sapota,fruits_tropical,40.7,very_low,kharif,hill_regions,11601,5796,33674,42.3,1271,17,38,6,7.8,1099
Jammu and Kashmir,custard_apple,fruits_tropical,54.5,very_low,kharif,hill_regions,5871,3126,107020,37.5,256,11,37,5.8,7.1,672
Jammu and Kashmir,wood_apple,fruits_tropical,53.2,very_low,kharif,hill_regions,12105,7304,23612,32.4,1379,12,44,5.9,7.3,1054
Jammu and Kashmir,apple,fruits_temperate,91.1,high,kharif,hill_regions,123975,5504,73325,20.8,1054,15,40,6.5,7.1,1069
Jammu and Kashmir,pear,fruits_temperate,42.5,very_low,kharif,hill_regions,26853,4984,108775,39.1,1393,13,32,5.9,8.3,423
Jammu and Kashmir,peach,fruits_temperate,49.3,very_low,kharif,hill_regions,15089,3378,133151,5.7,511,16,30,6.2,8.2,927
Jammu and Kashmir,plum,fruits_temperate,54.6,very_low,kharif,hill_regions,18737,1872,129430,6.7,891,17,42,6.2,7.7,1106
Jammu and Kashmir,apricot,fruits_temperate,53.3,very_low,kharif,hill_regions,9154,4686,70453,13.2,396,20,30,6.1,8,849
Jammu and Kashmir,cherry,fruits_temperate,50.5,very_low,kharif,hill_regions,8634,1633,153359,43.1,207,22,28,5.8,7.6,911
Jammu and Kashmir,strawberry,fruits_temperate,41.4,very_low,kharif,hill_regions,25029,7668,19734,46.4,938,20,43,6.2,7.7,772
Jammu and Kashmir,kiwi,fruits_temperate,50.3,very_low,kharif,hill_regions,25741,5039,49003,20.6,670,14,39,6.3,7.5,1061
Jammu and Kashmir,grape,fruits_temperate,51,very_low,kharif,hill_regions,13207,6385,84561,24.9,332,10,43,5.8,8,1149
Jammu and Kashmir,pomegranate,fruits_temperate,52.3,very_low,kharif,hill_regions,10009,6084,32895,36,1273,14,42,5.6,7.8,509
Jammu and Kashmir,fig,fruits_temperate,50.9,very_low,kharif,hill_regions,4697,1891,87694,11,1140,20,27,6.1,7.7,835
Jammu and Kashmir,persimmon,fruits_temperate,54.1,very_low,kharif,hill_regions,9547,7034,11830,34.5,1112,18,35,5.8,8,556
Jammu and Kashmir,orange,fruits_citrus,46.9,very_low,kharif,hill_regions,2677,4698,105704,22,976,10,34,6,7.8,491
Jammu and Kashmir,lime,fruits_citrus,43.1,very_low,kharif,hill_regions,2335,3141,152537,9.7,808,20,27,5.8,7.8,594
Jammu and Kashmir,lemon,fruits_citrus,41.6,very_low,kharif,hill_regions,1733,7884,27726,28.9,757,18,34,6.2,8.3,556
Jammu and Kashmir,grapefruit,fruits_citrus,42.8,very_low,kharif,hill_regions,25750,3547,212538,35.2,768,23,38,6.3,7.6,1018
Jammu and Kashmir,mandarin,fruits_citrus,45.5,very_low,kharif,hill_regions,10897,3836,157474,10.6,1406,17,37,5.9,8,938
Jammu and Kashmir,sweet_lime,fruits_citrus,53,very_low,kharif,hill_regions,9866,5310,169211,39.4,1358,22,39,6.2,8.2,1054
Jammu and Kashmir,kinnow,fruits_citrus,45.3,very_low,kharif,hill_regions,24347,2630,10136,8.3,481,23,27,6.2,8.3,1089
Jammu and Kashmir,spinach,vegetables_leafy,46.3,very_low,kharif,hill_regions,6569,2031,33943,11.1,729,12,33,6.4,8,896
Jammu and Kashmir,fenugreek_leaves,vegetables_leafy,52.2,very_low,kharif,hill_regions,8621,2374,30024,18.9,337,12,44,6.1,7.7,982
Jammu and Kashmir,amaranth,vegetables_leafy,52.2,very_low,kharif,hill_regions,9074,7526,57213,32.6,1331,20,44,5.8,8.3,851
Jammu and Kashmir,cabbage,vegetables_leafy,89.8,high,kharif,hill_regions,281409,1404,2091587,14.1,466,10,43,6.3,7.1,870
Jammu and Kashmir,cauliflower,vegetables_leafy,86.6,high,kharif,hill_regions,109015,1362,1743602,30.8,1204,20,33,6.2,7,605
Jammu and Kashmir,lettuce,vegetables_leafy,51.7,very_low,kharif,hill_regions,22445,5277,190423,30.1,850,12,40,6.2,7.7,378
Jammu and Kashmir,kale,vegetables_leafy,41.9,very_low,kharif,hill_regions,4692,2112,84649,45.5,1313,19,36,6.4,7.6,356
Jammu and Kashmir,mustard_leaves,vegetables_leafy,47.1,very_low,kharif,hill_regions,11674,2113,132124,37.9,498,18,40,5.5,7.4,724
Jammu and Kashmir,curry_leaves,vegetables_leafy,52.7,very_low,kharif,hill_regions,4143,4239,63494,23.1,902,17,27,5.6,7.2,1057
Jammu and Kashmir,coriander_leaves,vegetables_leafy,40.3,very_low,kharif,hill_regions,13434,1462,4217,22.4,396,18,31,5.7,8.5,606
Jammu and Kashmir,potato,vegetables_root,93.3,high,rabi,hill_regions,259516,3870,2195379,37.6,958,20,32,5.9,7.9,594
Jammu and Kashmir,sweet_potato,vegetables_root,51.5,very_low,kharif,hill_regions,11999,2065,26242,38.9,542,21,40,5.8,7.1,449
Jammu and Kashmir,carrot,vegetables_root,51.3,very_low,kharif,hill_regions,10485,2149,16514,14.7,1473,12,26,6.3,7.9,781
Jammu and Kashmir,radish,vegetables_root,46.7,very_low,kharif,hill_regions,16858,3970,45224,42.9,414,18,38,6.1,7.9,896
Jammu and Kashmir,turnip,vegetables_root,53.1,very_low,kharif,hill_regions,10924,5878,81809,45.6,1051,16,41,6,7.8,824
Jammu and Kashmir,beetroot,vegetables_root,44.8,very_low,kharif,hill_regions,2619,7081,147652,20.9,494,15,41,5.5,7.7,528
Jammu and Kashmir,onion_vegetable,vegetables_root,53.1,very_low,kharif,hill_regions,12810,3505,48329,19.7,1081,24,29,6.1,7.4,794
Jammu and Kashmir,garlic_vegetable,vegetables_root,48.1,very_low,kharif,hill_regions,9569,7161,13641,42.4,801,15,28,6.3,7.9,955
Jammu and Kashmir,ginger_vegetable,vegetables_root,44.7,very_low,kharif,hill_regions,16332,7728,105750,38.7,1102,18,36,6.5,8.1,889
Jammu and Kashmir,turmeric_vegetable,vegetables_root,42.8,very_low,kharif,hill_regions,15511,7605,168720,6.8,900,23,26,6.4,7.9,340
Jammu and Kashmir,yam,vegetables_root,45.6,very_low,kharif,hill_regions,124,7274,63526,18,347,10,43,6.1,7.2,913
Jammu and Kashmir,taro,vegetables_root,55,very_low,kharif,hill_regions,11645,6699,153455,9,1403,23,36,6,7.3,1051
Jammu and Kashmir,cassava,vegetables_root,46.5,very_low,kharif,hill_regions,3850,2496,170136,27.2,1260,22,44,6.5,7.7,1155
Jammu and Kashmir,tomato,vegetables_fruit,45.5,very_low,kharif,hill_regions,18242,7396,92941,23.8,1147,16,38,6.3,8.3,528
Jammu and Kashmir,brinjal_eggplant,vegetables_fruit,48.6,very_low,kharif,hill_regions,8398,1875,73239,23.3,417,21,29,5.9,7.9,624
Jammu and Kashmir,okra_ladyfinger,vegetables_fruit,42.7,very_low,kharif,hill_regions,2769,6034,25014,26.7,928,24,26,6.4,7.3,1056
Jammu and Kashmir,bottle_gourd,vegetables_fruit,41.4,very_low,kharif,hill_regions,24103,1440,51233,29.7,880,19,34,6.2,7.5,458
Jammu and Kashmir,bitter_gourd,vegetables_fruit,40.5,very_low,kharif,hill_regions,7136,5613,106453,15.8,841,13,44,6.1,8,778
Jammu and Kashmir,ridge_gourd,vegetables_fruit,44.2,very_low,kharif,hill_regions,9246,7451,23968,30.7,888,19,36,5.8,8,545
Jammu and Kashmir,snake_gourd,vegetables_fruit,49.8,very_low,kharif,hill_regions,1465,1890,106781,10.5,629,14,26,6.1,8.2,1193
Jammu and Kashmir,ash_gourd,vegetables_fruit,54,very_low,kharif,hill_regions,2910,3884,76920,21.2,941,19,30,6.1,7.1,732
Jammu and Kashmir,pumpkin,vegetables_fruit,45.7,very_low,kharif,hill_regions,4151,6724,120773,45,714,13,26,6.2,7.5,548
Jammu and Kashmir,cucumber,vegetables_fruit,45.6,very_low,zaid,hill_regions,3592,7729,123689,7.1,598,10,29,5.8,8.1,946
Jammu and Kashmir,watermelon,vegetables_fruit,40.7,very_low,zaid,hill_regions,20920,5398,167240,22.1,797,17,43,5.9,8.5,788
Jammu and Kashmir,muskmelon,vegetables_fruit,43.3,very_low,zaid,hill_regions,2187,1274,66907,28.3,1159,21,43,5.6,7.3,793
Jammu and Kashmir,capsicum,vegetables_fruit,41.9,very_low,kharif,hill_regions,7938,6072,80002,46.2,775,24,25,6.4,7.5,1129
Jammu and Kashmir,chilli_vegetable,vegetables_fruit,43.3,very_low,kharif,hill_regions,10702,3670,12031,36.8,427,16,27,6.1,7.3,834
Jammu and Kashmir,drumstick,vegetables_fruit,54.2,very_low,kharif,hill_regions,5924,1694,9970,42.3,524,14,29,6.3,8.5,979
Jammu and Kashmir,green_peas,vegetables_legume,52.4,very_low,kharif,hill_regions,11955,6051,6627,7.8,1093,15,34,6.3,7.9,1024
Jammu and Kashmir,french_bean,vegetables_legume,46.3,very_low,kharif,hill_regions,3818,1921,4787,7.4,552,14,32,6.1,8.1,477
Jammu and Kashmir,cluster_bean_vegetable,vegetables_legume,51.4,very_low,kharif,hill_regions,12636,2995,85628,13.6,1435,22,32,5.9,7,526
Jammu and Kashmir,broad_bean,vegetables_legume,44.3,very_low,kharif,hill_regions,2813,4351,101963,21.7,501,18,25,5.8,7.8,602
Jammu and Kashmir,berseem,fodder,45.2,very_low,kharif,hill_regions,25203,6791,21571,18,1124,24,29,6.4,8.1,1185
Jammu and Kashmir,lucerne_alfalfa,fodder,41.4,very_low,kharif,hill_regions,8649,5704,93684,45.8,1290,10,34,5.9,8.5,684
Jammu and Kashmir,oats_fodder,fodder,50.2,very_low,kharif,hill_regions,9703,2446,75820,44.1,225,17,44,5.7,7.3,723
Jammu and Kashmir,sorghum_fodder,fodder,53.1,very_low,kharif,hill_regions,10917,1607,163585,20.6,527,16,33,6,8,1081
Jammu and Kashmir,maize_fodder,fodder,40.9,very_low,kharif,hill_regions,8319,1076,129468,9.7,349,10,29,5.7,7.5,893
Jammu and Kashmir,bajra_fodder,fodder,40.8,very_low,kharif,hill_regions,9067,5246,2881,21.5,202,12,33,6,7.2,970
Jammu and Kashmir,cowpea_fodder,fodder,42.8,very_low,kharif,hill_regions,4188,4860,97443,23.8,753,10,40,5.7,8.1,1119
Jammu and Kashmir,stylo,fodder,51.5,very_low,kharif,hill_regions,13889,4175,26616,40,820,19,32,5.7,8.2,608
Jammu and Kashmir,para_grass,fodder,53,very_low,kharif,hill_regions,24380,1896,200556,28.4,513,11,30,5.6,7,1188
Jammu and Kashmir,guinea_grass,fodder,52.5,very_low,kharif,hill_regions,4982,1194,96310,38.4,1451,22,42,5.7,7.2,523
Jammu and Kashmir,napier_grass,fodder,42.1,very_low,kharif,hill_regions,23476,3151,182219,7.5,1080,17,30,6.3,7.3,674
Jammu and Kashmir,tulsi,medicinal,50.6,very_low,kharif,hill_regions,14364,7057,27296,24.8,761,16,35,5.6,8.3,560
Jammu and Kashmir,neem,medicinal,40,very_low,kharif,hill_regions,15500,7882,136447,20,1438,15,41,5.8,7.1,960
Jammu and Kashmir,aloe_vera,medicinal,45.3,very_low,kharif,hill_regions,12058,3254,15987,23.2,1270,11,36,5.6,7.1,640
Jammu and Kashmir,ashwagandha,medicinal,49.9,very_low,kharif,hill_regions,6994,4439,104342,41.9,203,16,38,6.4,7.1,865
Jammu and Kashmir,brahmi,medicinal,52.6,very_low,kharif,hill_regions,3219,4274,116296,36.2,751,10,36,5.8,7.3,750
Jammu and Kashmir,kalmegh,medicinal,45.1,very_low,kharif,hill_regions,7846,6128,53381,42.8,464,14,34,5.6,8.3,741
Jammu and Kashmir,giloy,medicinal,44.9,very_low,kharif,hill_regions,6491,3003,70211,26.7,763,18,40,5.6,8.2,505
Jammu and Kashmir,stevia,medicinal,43.8,very_low,kharif,hill_regions,21459,1121,118485,36.4,945,10,37,5.6,7.1,926
Jammu and Kashmir,mentha_mint,medicinal,50.5,very_low,kharif,hill_regions,371,3651,3003,21.4,839,17,32,6.2,7.6,765
Jammu and Kashmir,lemongrass,medicinal,52,very_low,kharif,hill_regions,4419,4650,82848,24.1,294,24,39,6.2,7.7,792
Jammu and Kashmir,citronella,medicinal,54.9,very_low,kharif,hill_regions,4966,7750,94327,5.9,945,11,35,6.3,7.8,636
Jammu and Kashmir,palmarosa,medicinal,53.2,very_low,kharif,hill_regions,10107,4492,224518,13,587,16,27,5.8,7.8,505
Jammu and Kashmir,vetiver,medicinal,50.3,very_low,kharif,hill_regions,1676,6351,77030,42.1,668,10,25,6.3,7.6,1178
Jammu and Kashmir,rosemary,medicinal,52.5,very_low,kharif,hill_regions,8993,2490,40208,27.8,277,11,33,6.1,7.4,773
Jammu and Kashmir,lavender,medicinal,45.7,very_low,kharif,hill_regions,9725,6961,177921,46.1,419,16,34,6.3,7.5,794
Jammu and Kashmir,bamboo,timber,49.1,very_low,kharif,hill_regions,6878,2727,20313,16.3,329,11,37,6.4,8,580
Jammu and Kashmir,eucalyptus,timber,45,very_low,kharif,hill_regions,18070,2417,78175,27.5,1410,18,40,5.6,7.5,850
Jammu and Kashmir,teak,timber,50.2,very_low,kharif,hill_regions,16470,3027,119609,37,1219,24,28,6.2,7.3,586
Jammu and Kashmir,sal,timber,42.1,very_low,kharif,hill_regions,23292,1209,165741,15.9,833,21,35,5.7,8.4,834
Jammu and Kashmir,sandalwood,timber,54,very_low,kharif,hill_regions,23642,3531,212732,43.4,638,23,40,6.2,7,320
Jammu and Kashmir,rosewood,timber,50.4,very_low,kharif,hill_regions,1057,3001,104419,26.2,1000,22,31,5.5,7.5,1161
Jammu and Kashmir,pine,timber,47.2,very_low,kharif,hill_regions,16321,1804,125684,18.4,704,14,28,5.9,7.1,1060
Jammu and Kashmir,deodar,timber,44.6,very_low,kharif,hill_regions,7007,2474,131792,33.1,483,19,25,5.7,8.1,669
Jammu and Kashmir,button_mushroom,mushroom,43.1,very_low,kharif,hill_regions,9466,5437,11861,41.9,275,16,39,5.8,8.4,979
Jammu and Kashmir,oyster_mushroom,mushroom,46.4,very_low,kharif,hill_regions,724,6611,21366,17.1,213,10,29,6.4,8.2,992
Jammu and Kashmir,shiitake,mushroom,52.4,very_low,kharif,hill_regions,13447,2625,16587,18.3,889,11,39,5.9,7.9,960
Jammu and Kashmir,milky_mushroom,mushroom,53.5,very_low,kharif,hill_regions,14304,7938,111949,29.1,406,12,28,6.1,7.6,647
Jammu and Kashmir,rose,flowers,41.9,very_low,kharif,hill_regions,6770,5345,54863,23.8,554,11,31,5.5,7.3,592
Jammu and Kashmir,jasmine,flowers,42.2,very_low,kharif,hill_regions,6709,5308,120100,25.1,783,18,30,5.5,8,847
Jammu and Kashmir,marigold,flowers,47.1,very_low,kharif,hill_regions,14130,3124,157143,48.3,1157,23,27,5.6,7.2,932
Jammu and Kashmir,chrysanthemum,flowers,45.8,very_low,kharif,hill_regions,5265,6152,132271,12.2,450,15,30,6,8.1,1013
Jammu and Kashmir,tuberose,flowers,43.1,very_low,kharif,hill_regions,5000,2034,10045,15.9,712,18,39,5.7,8.2,330
Jammu and Kashmir,gladiolus,flowers,46.7,very_low,kharif,hill_regions,6761,5785,157220,9,866,10,30,5.6,7.9,523
Jammu and Kashmir,lily,flowers,44.2,very_low,kharif,hill_regions,3547,2575,78832,48,837,19,41,6,7.5,1155
Jammu and Kashmir,orchid,flowers,53.6,very_low,kharif,hill_regions,10172,5529,74925,42.4,1076,17,41,5.8,8,931
Jammu and Kashmir,carnation,flowers,53.1,very_low,kharif,hill_regions,16840,4390,144120,34.6,1126,14,34,5.9,7.1,848
Jammu and Kashmir,gerbera,flowers,53.1,very_low,kharif,hill_regions,14847,6361,162109,15.3,281,21,30,6,7.8,1036
Jammu and Kashmir,anthurium,flowers,49.7,very_low,kharif,hill_regions,20334,7998,186239,14.5,1449,15,37,6.4,7.3,1071
Ladakh,rice,cereals,84.3,medium,kharif,hill_regions,114742,2852,456006,39.2,353,23,29,6.1,7.2,466
Ladakh,wheat,cereals,92.6,high,rabi,hill_regions,67932,1833,1079097,42.8,461,20,32,6.4,7.1,335
Ladakh,maize,cereals,71.9,medium,kharif,hill_regions,124466,6757,774324,7.6,477,24,37,6,8,460
Ladakh,barley,cereals,96.6,high,rabi,hill_regions,118392,4201,1634969,18.9,378,12,26,6,8,1140
Ladakh,jowar_sorghum,cereals,51.3,very_low,kharif,hill_regions,18744,7245,123517,7.5,579,15,44,6,8.1,1032
Ladakh,bajra_pearl_millet,cereals,49.8,very_low,kharif,hill_regions,302,6731,61327,29.1,523,11,28,6.1,7.8,1147
Ladakh,ragi_finger_millet,cereals,54.4,very_low,kharif,hill_regions,18141,6685,129583,24.7,706,13,43,6.3,7.3,527
Ladakh,foxtail_millet,cereals,48.7,very_low,kharif,hill_regions,4051,6538,409,20.4,1408,21,33,6.4,8.4,347
Ladakh,proso_millet,cereals,41.9,very_low,kharif,hill_regions,16504,6909,6949,28.1,1136,14,39,5.9,7.4,653
Ladakh,barnyard_millet,cereals,54.3,very_low,kharif,hill_regions,25711,7421,40315,45.3,475,22,35,5.7,7.6,690
Ladakh,little_millet,cereals,51,very_low,kharif,hill_regions,18108,3777,131645,40.7,282,15,42,6.2,7.6,464
Ladakh,kodo_millet,cereals,41.4,very_low,kharif,hill_regions,3679,3594,20766,11.6,1297,13,36,5.7,7.7,549
Ladakh,oats,cereals,41.3,very_low,kharif,hill_regions,13731,3751,47458,27.3,1025,14,34,5.7,7.8,1008
Ladakh,gram_chickpea,pulses,40.9,very_low,rabi,hill_regions,8252,1518,153177,16.7,933,15,30,6,8,1006
Ladakh,tur_arhar,pulses,49.5,very_low,kharif,hill_regions,15999,4622,159980,28.7,612,16,34,5.8,7.2,688
Ladakh,moong_green_gram,pulses,53.5,very_low,kharif,hill_regions,5563,6304,10084,42.1,1136,18,29,5.6,7.3,985
Ladakh,urad_black_gram,pulses,54,very_low,kharif,hill_regions,13179,7654,164150,34.5,249,14,31,5.8,7.6,1145
Ladakh,masur_lentil,pulses,51.1,very_low,kharif,hill_regions,10304,3362,23014,25.4,466,15,28,5.8,7.1,305
Ladakh,rajma_kidney_bean,pulses,83,medium,kharif,hill_regions,73907,4596,726422,38.1,1415,13,40,6.5,7,636
Ladakh,cowpea_lobhia,pulses,46.5,very_low,kharif,hill_regions,624,5190,188802,11.6,350,24,41,6.2,7.6,1068
Ladakh,field_pea,pulses,53.8,very_low,kharif,hill_regions,9960,5084,19648,12.1,1217,10,25,6,7.3,564
Ladakh,black_eyed_pea,pulses,46,very_low,kharif,hill_regions,5943,4384,60758,8.6,1327,14,37,6.1,7.3,326
Ladakh,horse_gram,pulses,52.9,very_low,kharif,hill_regions,8387,6340,5486,39.4,731,18,40,6,7.1,955
Ladakh,moth_bean,pulses,51.8,very_low,kharif,hill_regions,8554,2763,99206,44.7,1052,21,41,5.7,7.6,692
Ladakh,cluster_bean_guar,pulses,48.4,very_low,kharif,hill_regions,6508,1619,70893,48.3,576,17,41,5.8,7.2,965
Ladakh,groundnut_peanut,oilseeds,50.5,very_low,kharif,hill_regions,20221,7685,147519,18.2,492,22,38,5.9,7.6,1067
Ladakh,mustard,oilseeds,72.4,medium,rabi,hill_regions,93034,6539,434322,31.4,1174,16,34,6.1,7.1,1076
Ladakh,rapeseed,oilseeds,68,low,rabi,hill_regions,38827,6216,170585,20.6,719,18,33,5.9,7.3,937
Ladakh,sesame_til,oilseeds,49.1,very_low,kharif,hill_regions,4470,1796,123299,11.8,993,12,34,6.1,7.7,587
Ladakh,sunflower,oilseeds,66.7,low,kharif,hill_regions,20748,6693,228319,26.9,501,19,27,6.1,8.5,978
Ladakh,safflower,oilseeds,53.4,very_low,kharif,hill_regions,2905,3019,7747,27.6,1044,16,36,5.8,7.1,688
Ladakh,niger,oilseeds,48.2,very_low,kharif,hill_regions,10491,5744,195196,20.1,1408,15,44,5.5,8,1010
Ladakh,linseed_flax,oilseeds,44.2,very_low,kharif,hill_regions,421,1520,53669,42.8,282,11,25,5.8,8.4,548
Ladakh,castor,oilseeds,46.6,very_low,kharif,hill_regions,1699,2276,22967,10.9,1229,17,35,5.9,7.3,384
Ladakh,coconut,oilseeds,41.1,very_low,perennial,hill_regions,11670,2515,38984,30.8,864,19,28,6,8.2,648
Ladakh,palm_oil,oilseeds,54.6,very_low,kharif,hill_regions,14618,4213,147985,25.3,1424,14,42,6.1,8.2,333
Ladakh,olive,oilseeds,44.2,very_low,kharif,hill_regions,8760,5988,213851,13,742,12,28,6.1,7.3,734
Ladakh,walnut,oilseeds,54.7,very_low,kharif,hill_regions,14577,3774,35162,20.1,365,20,35,6.1,7.5,888
Ladakh,almond,oilseeds,42.5,very_low,kharif,hill_regions,2081,3801,112525,43.5,1256,17,42,6,7.8,948
Ladakh,cotton,fiber,53.2,very_low,kharif,hill_regions,20835,2628,163096,15,884,21,41,5.8,8.5,372
Ladakh,jute,fiber,40.5,very_low,kharif,hill_regions,22023,5989,182654,11.2,324,24,37,6.4,8.4,887
Ladakh,mesta,fiber,49.4,very_low,kharif,hill_regions,2710,5806,112561,29.5,266,12,27,6.2,7.8,719
Ladakh,flax,fiber,48.2,very_low,kharif,hill_regions,12518,3299,80046,22.6,293,13,44,5.7,7.2,562
Ladakh,hemp,fiber,53.2,very_low,kharif,hill_regions,6822,3170,127543,50,827,21,29,5.9,8,557
