crop,problem_type,problem_name,scientific_name,symptoms,treatment,prevention,severity_level,affected_plant_part,favorable_conditions,economic_loss_percent,treatment_cost_per_hectare,occurrence_season,geographical_distribution,resistance_available,organic_treatment,diagnostic_method,spread_mechanism,quarantine_importance,ipm_strategy
congo_grass,disease,congo_grass_late_blight,Pathogen_congograss_2,"Typical late_blight symptoms in congo_grass: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for congo_grass",low,root,poor_drainage,52,1864,rabi,widespread,no,trichoderma,visual_symptoms,water,low,Integrated disease management for congo_grass
congo_grass,disease,congo_grass_powdery_mildew,Pathogen_congograss_3,"Typical powdery_mildew symptoms in congo_grass: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for congo_grass",medium,stem,high_humidity,31,2966,rabi,widespread,limited,copper_fungicide,visual_symptoms,wind,low,Integrated disease management for congo_grass
congo_grass,pest,congo_grass_fruit_borer,Pest_congograss_fruit_borer_1,"Typical fruit_borer damage in congo_grass: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for congo_grass",low,sap,warm_weather,21,820,kharif,widespread,yes,neem_oil,visual_identification,human_activity,medium,Integrated pest management for congo_grass
congo_grass,pest,congo_grass_aphid,Pest_congograss_aphid_2,"Typical aphid damage in congo_grass: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for congo_grass",medium,sap,dry_weather,65,3189,year_round,widespread,no,bt_spray,visual_identification,flight,low,Integrated pest management for congo_grass
congo_grass,pest,congo_grass_whitefly,Pest_congograss_whitefly_3,"Typical whitefly damage in congo_grass: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for congo_grass",severe,sap,monsoon,19,5786,summer,widespread,no,pheromone_traps,visual_identification,crawling,medium,Integrated pest management for congo_grass
congo_grass,pest,congo_grass_thrips,Pest_congograss_thrips_4,"Typical thrips damage in congo_grass: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for congo_grass",high,stem,monsoon,44,2143,rabi,widespread,no,neem_oil,visual_identification,flight,medium,Integrated pest management for congo_grass
hybrid_napier,disease,hybrid_napier_early_blight,Pathogen_hybridnapier_1,"Typical early_blight symptoms in hybrid_napier: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for hybrid_napier",severe,flower,high_humidity,37,665,rabi,widespread,yes,baking_soda,visual_symptoms,insects,medium,Integrated disease management for hybrid_napier
hybrid_napier,disease,hybrid_napier_late_blight,Pathogen_hybridnapier_2,"Typical late_blight symptoms in hybrid_napier: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for hybrid_napier",high,fruit,wet_conditions,39,1431,summer,widespread,yes,trichoderma,visual_symptoms,insects,medium,Integrated disease management for hybrid_napier
hybrid_napier,disease,hybrid_napier_powdery_mildew,Pathogen_hybridnapier_3,"Typical powdery_mildew symptoms in hybrid_napier: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for hybrid_napier",medium,flower,high_temperature,24,1616,rabi,widespread,no,baking_soda,visual_symptoms,water,low,Integrated disease management for hybrid_napier
hybrid_napier,pest,hybrid_napier_fruit_borer,Pest_hybridnapier_fruit_borer_1,"Typical fruit_borer damage in hybrid_napier: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for hybrid_napier",low,leaf,humid_conditions,68,1479,summer,widespread,limited,sticky_traps,visual_identification,human_activity,medium,Integrated pest management for hybrid_napier
hybrid_napier,pest,hybrid_napier_aphid,Pest_hybridnapier_aphid_2,"Typical aphid damage in hybrid_napier: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for hybrid_napier",severe,leaf,dry_weather,53,2181,rabi,widespread,yes,pheromone_traps,visual_identification,wind_dispersal,medium,Integrated pest management for hybrid_napier
hybrid_napier,pest,hybrid_napier_whitefly,Pest_hybridnapier_whitefly_3,"Typical whitefly damage in hybrid_napier: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for hybrid_napier",high,leaf,humid_conditions,70,3560,summer,widespread,limited,sticky_traps,visual_identification,wind_dispersal,medium,Integrated pest management for hybrid_napier
hybrid_napier,pest,hybrid_napier_thrips,Pest_hybridnapier_thrips_4,"Typical thrips damage in hybrid_napier: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for hybrid_napier",medium,stem,humid_conditions,44,1898,kharif,widespread,no,sticky_traps,visual_identification,flight,low,Integrated pest management for hybrid_napier
tulsi,disease,tulsi_early_blight,Pathogen_tulsi_1,"Typical early_blight symptoms in tulsi: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for tulsi",high,leaf,high_temperature,31,2724,summer,widespread,no,copper_fungicide,visual_symptoms,water,medium,Integrated disease management for tulsi
tulsi,disease,tulsi_late_blight,Pathogen_tulsi_2,"Typical late_blight symptoms in tulsi: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for tulsi",medium,stem,high_humidity,47,1837,rabi,widespread,yes,neem_oil,visual_symptoms,insects,low,Integrated disease management for tulsi
tulsi,disease,tulsi_powdery_mildew,Pathogen_tulsi_3,"Typical powdery_mildew symptoms in tulsi: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for tulsi",low,flower,wet_conditions,33,3378,summer,widespread,limited,copper_fungicide,visual_symptoms,insects,low,Integrated disease management for tulsi
tulsi,pest,tulsi_fruit_borer,Pest_tulsi_fruit_borer_1,"Typical fruit_borer damage in tulsi: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for tulsi",low,sap,humid_conditions,63,1134,year_round,widespread,yes,neem_oil,visual_identification,human_activity,low,Integrated pest management for tulsi
tulsi,pest,tulsi_aphid,Pest_tulsi_aphid_2,"Typical aphid damage in tulsi: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for tulsi",low,sap,humid_conditions,27,1732,year_round,widespread,limited,bt_spray,visual_identification,wind_dispersal,medium,Integrated pest management for tulsi
tulsi,pest,tulsi_whitefly,Pest_tulsi_whitefly_3,"Typical whitefly damage in tulsi: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for tulsi",severe,fruit,warm_weather,56,1248,rabi,widespread,yes,bt_spray,visual_identification,crawling,medium,Integrated pest management for tulsi
tulsi,pest,tulsi_thrips,Pest_tulsi_thrips_4,"Typical thrips damage in tulsi: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for tulsi",severe,stem,dry_weather,48,1246,summer,widespread,no,sticky_traps,visual_identification,wind_dispersal,medium,Integrated pest management for tulsi
neem,disease,neem_early_blight,Pathogen_neem_1,"Typical early_blight symptoms in neem: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for neem",severe,stem,high_temperature,51,1543,year_round,widespread,no,baking_soda,visual_symptoms,contact,low,Integrated disease management for neem
neem,disease,neem_late_blight,Pathogen_neem_2,"Typical late_blight symptoms in neem: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for neem",medium,fruit,high_temperature,23,2934,rabi,widespread,limited,neem_oil,visual_symptoms,insects,medium,Integrated disease management for neem
neem,disease,neem_powdery_mildew,Pathogen_neem_3,"Typical powdery_mildew symptoms in neem: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for neem",severe,stem,high_temperature,17,1291,summer,widespread,yes,copper_fungicide,visual_symptoms,contact,medium,Integrated disease management for neem
neem,pest,neem_fruit_borer,Pest_neem_fruit_borer_1,"Typical fruit_borer damage in neem: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for neem",low,fruit,warm_weather,39,5582,summer,widespread,yes,sticky_traps,visual_identification,flight,medium,Integrated pest management for neem
neem,pest,neem_aphid,Pest_neem_aphid_2,"Typical aphid damage in neem: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for neem",low,stem,dry_weather,54,4973,kharif,widespread,no,bt_spray,visual_identification,flight,medium,Integrated pest management for neem
neem,pest,neem_whitefly,Pest_neem_whitefly_3,"Typical whitefly damage in neem: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for neem",high,fruit,humid_conditions,18,1702,kharif,widespread,limited,pheromone_traps,visual_identification,human_activity,low,Integrated pest management for neem
neem,pest,neem_thrips,Pest_neem_thrips_4,"Typical thrips damage in neem: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for neem",medium,root,warm_weather,15,1477,year_round,widespread,no,bt_spray,visual_identification,wind_dispersal,low,Integrated pest management for neem
aloe_vera,disease,aloe_vera_early_blight,Pathogen_aloevera_1,"Typical early_blight symptoms in aloe_vera: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for aloe_vera",low,leaf,poor_drainage,27,3371,summer,widespread,yes,baking_soda,visual_symptoms,water,medium,Integrated disease management for aloe_vera
aloe_vera,disease,aloe_vera_late_blight,Pathogen_aloevera_2,"Typical late_blight symptoms in aloe_vera: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for aloe_vera",low,root,high_temperature,55,500,kharif,widespread,yes,baking_soda,visual_symptoms,contact,medium,Integrated disease management for aloe_vera
aloe_vera,disease,aloe_vera_powdery_mildew,Pathogen_aloevera_3,"Typical powdery_mildew symptoms in aloe_vera: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for aloe_vera",high,root,poor_drainage,51,3725,year_round,widespread,no,neem_oil,visual_symptoms,contact,medium,Integrated disease management for aloe_vera
aloe_vera,pest,aloe_vera_fruit_borer,Pest_aloevera_fruit_borer_1,"Typical fruit_borer damage in aloe_vera: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for aloe_vera",medium,leaf,dry_weather,25,5003,rabi,widespread,yes,pheromone_traps,visual_identification,wind_dispersal,medium,Integrated pest management for aloe_vera
aloe_vera,pest,aloe_vera_aphid,Pest_aloevera_aphid_2,"Typical aphid damage in aloe_vera: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for aloe_vera",low,sap,humid_conditions,33,2578,kharif,widespread,limited,bt_spray,visual_identification,wind_dispersal,low,Integrated pest management for aloe_vera
aloe_vera,pest,aloe_vera_whitefly,Pest_aloevera_whitefly_3,"Typical whitefly damage in aloe_vera: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for aloe_vera",high,root,monsoon,26,3040,rabi,widespread,limited,sticky_traps,visual_identification,wind_dispersal,medium,Integrated pest management for aloe_vera
aloe_vera,pest,aloe_vera_thrips,Pest_aloevera_thrips_4,"Typical thrips damage in aloe_vera: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for aloe_vera",high,leaf,humid_conditions,22,5961,kharif,widespread,no,neem_oil,visual_identification,flight,medium,Integrated pest management for aloe_vera
